Trade #,Type,Date and time,Signal,Price USD,Position size (qty),Position size (value),Net P&L USD,Net P&L %,Favorable excursion USD,Favorable excursion %,Adverse excursion USD,Adverse excursion %,Cumulative P&L USD,Cumulative P&L %
1079,Exit short,2025-10-22 11:20,n-s-tp1,25313.75,20,10155800,30298,0.30,30299,0.30,-20001,-0.20,4901050.5,98.02
1079,Entry short,2025-10-22 10:55,NS,25389.5,20,10155800,30298,0.30,30299,0.30,-20001,-0.20,4901050.5,98.02
1080,Exit short,2025-10-22 12:30,n-s-tp2,25238,21,10663590,63627.9,0.60,63628.95,0.60,-21001.05,-0.20,4964679.5,99.29
1080,Entry short,2025-10-22 10:55,NS,25389.5,21,10663590,63627.9,0.60,63628.95,0.60,-21001.05,-0.20,4964679.5,99.29
1081,Exit long,2025-10-22 20:50,a-l-tp1,25288.5,60,30315000,31194,0.10,31197,0.10,-1503,0.00,4995870.5,99.92
1081,Entry long,2025-10-22 20:40,AL,25262.5,60,30315000,31194,0.10,31197,0.10,-1503,0.00,4995870.5,99.92
1082,Exit long,2025-10-22 21:10,a-l-tp2,25314.25,61,30820250,63128.9,0.20,63131.95,0.20,-1528.05,0.00,5059002.5,101.18
1082,Entry long,2025-10-22 20:40,AL,25262.5,61,30820250,63128.9,0.20,63131.95,0.20,-1528.05,0.00,5059002.5,101.18
1083,Exit long,2025-10-23 11:55,n-l-tp1,25462,20,10153800,30998,0.31,30999,0.31,-21301,-0.21,5089999.5,101.80
1083,Entry long,2025-10-23 10:05,NL,25384.5,20,10153800,30998,0.31,30999,0.31,-21301,-0.21,5089999.5,101.80
1084,Exit long,2025-10-23 15:50,ny-eod-flat,25503.75,20,10153800,47698,0.47,60299,0.59,-21301,-0.21,5137698.5,102.75
1084,Entry long,2025-10-23 10:05,NL,25384.5,20,10153800,47698,0.47,60299,0.59,-21301,-0.21,5137698.5,102.75
1085,Exit long,2025-10-24 01:00,a-l-tp1,25583.25,61,31180150,31408.9,0.10,31411.95,0.10,-16168.05,-0.05,5169104.5,103.38
1085,Entry long,2025-10-23 21:25,AL,25557.5,61,31180150,31408.9,0.10,31411.95,0.10,-16168.05,-0.05,5169104.5,103.38
1086,Exit long,2025-10-24 02:05,a-l-tp2,25608.75,61,31180150,62518.9,0.20,62521.95,0.20,-16168.05,-0.05,5231626.5,104.63
1086,Entry long,2025-10-23 21:25,AL,25557.5,61,31180150,62518.9,0.20,62521.95,0.20,-16168.05,-0.05,5231626.5,104.63
1087,Exit long,2025-10-24 15:50,ny-eod-flat,25779.5,40,20636200,-12604,-0.06,18198,0.09,-16002,-0.08,5219022.5,104.38
1087,Entry long,2025-10-24 13:00,NL,25795.25,40,20636200,-12604,-0.06,18198,0.09,-16002,-0.08,5219022.5,104.38
1088,Exit long,2025-10-27 14:40,n-l-tp1,26184.75,20,10442700,31198,0.30,31199,0.30,-14601,-0.14,5250219.5,105.00
1088,Entry long,2025-10-27 10:10,NL,26106.75,20,10442700,31198,0.30,31199,0.30,-14601,-0.14,5250219.5,105.00
1089,Exit long,2025-10-27 15:50,ny-eod-flat,26225.75,21,10964835,49977.9,0.46,51133.95,0.47,-15331.05,-0.14,5300198.5,106.00
1089,Entry long,2025-10-27 10:10,NL,26106.75,21,10964835,49977.9,0.46,51133.95,0.47,-15331.05,-0.14,5300198.5,106.00
1090,Exit long,2025-10-29 21:00,a-l-sl,26522,63,33442605,-24891.3,-0.07,13541.85,0.04,-24888.15,-0.07,5275304,105.51
1090,Entry long,2025-10-29 20:35,AL,26541.75,63,33442605,-24891.3,-0.07,13541.85,0.04,-24888.15,-0.07,5275304,105.51
1091,Exit long,2025-10-29 21:00,a-l-sl,26522,63,33442605,-24891.3,-0.07,13541.85,0.04,-24888.15,-0.07,5250415.5,105.01
1091,Entry long,2025-10-29 20:35,AL,26541.75,63,33442605,-24891.3,-0.07,13541.85,0.04,-24888.15,-0.07,5250415.5,105.01
1092,Exit long,2025-10-30 21:35,a-l-tp1,26450.5,61,32238500,31103.9,0.10,31106.95,0.10,-9458.05,-0.03,5281516.5,105.63
1092,Entry long,2025-10-30 20:35,AL,26425,61,32238500,31103.9,0.10,31106.95,0.10,-9458.05,-0.03,5281516.5,105.63
1093,Exit long,2025-10-30 22:30,a-l-be,26426,62,32767000,1233.8,0.00,44326.9,0.14,-9613.1,-0.03,5282753.5,105.66
1093,Entry long,2025-10-30 20:35,AL,26425,62,32767000,1233.8,0.00,44326.9,0.14,-9613.1,-0.03,5282753.5,105.66
1094,Exit short,2025-11-02 22:10,a-s-tp1,26312.25,61,32132055,31103.9,0.10,31106.95,0.10,-3053.05,-0.01,5313854,106.28
1094,Entry short,2025-11-02 21:50,AS,26337.75,61,32132055,31103.9,0.10,31106.95,0.10,-3053.05,-0.01,5313854,106.28
1095,Exit short,2025-11-03 01:25,a-s-tp2,26287,62,32658810,62923.8,0.19,62926.9,0.19,-3103.1,-0.01,5376781,107.54
1095,Entry short,2025-11-02 21:50,AS,26337.75,62,32658810,62923.8,0.19,62926.9,0.19,-3103.1,-0.01,5376781,107.54
1096,Exit short,2025-11-03 15:50,ny-eod-flat,26339.5,41,21614585,16190.9,0.07,56167.95,0.26,-44487.05,-0.21,5392972,107.86
1096,Entry short,2025-11-03 10:55,NS,26359.25,41,21614585,16190.9,0.07,56167.95,0.26,-44487.05,-0.21,5392972,107.86
1097,Exit long,2025-11-04 10:55,n-l-sl,26036.5,21,10960320,-24992.1,-0.23,18793.95,0.17,-24991.05,-0.23,5367979,107.36
1097,Entry long,2025-11-04 10:05,NL,26096,21,10960320,-24992.1,-0.23,18793.95,0.17,-24991.05,-0.23,5367979,107.36
1098,Exit long,2025-11-04 10:55,n-l-sl,26036.5,21,10960320,-24992.1,-0.23,18793.95,0.17,-24991.05,-0.23,5342988,106.86
1098,Entry long,2025-11-04 10:05,NL,26096,21,10960320,-24992.1,-0.23,18793.95,0.17,-24991.05,-0.23,5342988,106.86
1099,Exit short,2025-11-04 21:00,a-s-tp1,25574.25,61,31232000,31408.9,0.10,31411.95,0.10,-2138.05,-0.01,5374393.5,107.49
1099,Entry short,2025-11-04 20:55,AS,25600,61,31232000,31408.9,0.10,31411.95,0.10,-2138.05,-0.01,5374393.5,107.49
1100,Exit short,2025-11-04 21:05,a-s-be,25599,61,31232000,1213.9,0.00,46966.95,0.15,-2138.05,-0.01,5375610.5,107.51
1100,Entry short,2025-11-04 20:55,AS,25600,61,31232000,1213.9,0.00,46966.95,0.15,-2138.05,-0.01,5375610.5,107.51
1101,Exit long,2025-11-06 00:45,a-l-sl,25944.5,59,30639585,-25080.9,-0.08,28317.05,0.09,-25077.95,-0.08,5350526.5,107.01
1101,Entry long,2025-11-05 22:50,AL,25965.75,59,30639585,-25080.9,-0.08,28317.05,0.09,-25077.95,-0.08,5350526.5,107.01
1102,Exit long,2025-11-06 00:45,a-l-sl,25944.5,59,30639585,-25080.9,-0.08,28317.05,0.09,-25077.95,-0.08,5325449,106.51
1102,Entry long,2025-11-05 22:50,AL,25965.75,59,30639585,-25080.9,-0.08,28317.05,0.09,-25077.95,-0.08,5325449,106.51
1103,Exit short,2025-11-07 00:00,a-s-sl,25526.75,57,29075415,-25085.7,-0.09,30777.15,0.11,-25082.85,-0.09,5300360,106.01
1103,Entry short,2025-11-06 23:15,AS,25504.75,57,29075415,-25085.7,-0.09,30777.15,0.11,-25082.85,-0.09,5300360,106.01
1104,Exit short,2025-11-07 00:00,a-s-sl,25526.75,57,29075415,-25085.7,-0.09,30777.15,0.11,-25082.85,-0.09,5275277.5,105.51
1104,Entry short,2025-11-06 23:15,AS,25504.75,57,29075415,-25085.7,-0.09,30777.15,0.11,-25082.85,-0.09,5275277.5,105.51
1105,Exit short,2025-11-07 12:20,n-s-sl,25071,19,9501995,-24986.9,-0.26,0,0.00,-24985.95,-0.26,5250289.5,105.01
1105,Entry short,2025-11-07 12:10,NS,25005.25,19,9501995,-24986.9,-0.26,0,0.00,-24985.95,-0.26,5250289.5,105.01
1106,Exit short,2025-11-07 12:20,n-s-sl,25071,19,9501995,-24986.9,-0.26,0,0.00,-24985.95,-0.26,5225303.5,104.51
1106,Entry short,2025-11-07 12:10,NS,25005.25,19,9501995,-24986.9,-0.26,0,0.00,-24985.95,-0.26,5225303.5,104.51
1107,Exit long,2025-11-09 21:35,a-l-tp1,25684.75,55,28222150,31069.5,0.11,31072.25,0.11,-277.75,0.00,5256370.5,105.13
1107,Entry long,2025-11-09 21:05,AL,25656.5,55,28222150,31069.5,0.11,31072.25,0.11,-277.75,0.00,5256370.5,105.13
1108,Exit long,2025-11-09 22:15,a-l-tp2,25713,55,28222150,62144.5,0.22,62147.25,0.22,-277.75,0.00,5318517.5,106.37
1108,Entry long,2025-11-09 21:05,AL,25656.5,55,28222150,62144.5,0.22,62147.25,0.22,-277.75,0.00,5318517.5,106.37
1109,Exit short,2025-11-11 12:20,n-s-sl,25841.75,18,9278280,-24751.8,-0.27,7919.1,0.09,-24750.9,-0.27,5293765,105.88
1109,Entry short,2025-11-11 11:40,NS,25773,18,9278280,-24751.8,-0.27,7919.1,0.09,-24750.9,-0.27,5293765,105.88
1110,Exit short,2025-11-11 12:20,n-s-sl,25841.75,18,9278280,-24751.8,-0.27,7919.1,0.09,-24750.9,-0.27,5269014,105.38
1110,Entry short,2025-11-11 11:40,NS,25773,18,9278280,-24751.8,-0.27,7919.1,0.09,-24750.9,-0.27,5269014,105.38
1111,Exit long,2025-11-11 23:15,a-l-sl,25952.75,56,29092280,-25205.6,-0.09,7277.2,0.03,-25202.8,-0.09,5243805.5,104.88
1111,Entry long,2025-11-11 21:45,AL,25975.25,56,29092280,-25205.6,-0.09,7277.2,0.03,-25202.8,-0.09,5243805.5,104.88
1112,Exit long,2025-11-11 23:15,a-l-sl,25952.75,56,29092280,-25205.6,-0.09,7277.2,0.03,-25202.8,-0.09,5218603,104.37
1112,Entry long,2025-11-11 21:45,AL,25975.25,56,29092280,-25205.6,-0.09,7277.2,0.03,-25202.8,-0.09,5218603,104.37
1113,Exit short,2025-11-12 10:35,n-s-tp1,25780,18,9310950,30148.2,0.32,30149.1,0.32,-15660.9,-0.17,5248750,104.98
1113,Entry short,2025-11-12 10:00,NS,25863.75,18,9310950,30148.2,0.32,30149.1,0.32,-15660.9,-0.17,5248750,104.98
1114,Exit short,2025-11-12 12:35,n-s-be,25862.75,19,9828225,378.1,0.00,48544.05,0.49,-16530.95,-0.17,5249129,104.98
1114,Entry short,2025-11-12 10:00,NS,25863.75,19,9828225,378.1,0.00,48544.05,0.49,-16530.95,-0.17,5249129,104.98
1115,Exit short,2025-11-13 11:40,n-s-tp1,25413.25,19,9692185,35148.1,0.36,35149.05,0.36,-7315.95,-0.08,5284276,105.69
1115,Entry short,2025-11-13 10:55,NS,25505.75,19,9692185,35148.1,0.36,35149.05,0.36,-7315.95,-0.08,5284276,105.69
1116,Exit short,2025-11-13 13:25,n-s-tp2,25331,19,9692185,66403.1,0.69,66404.05,0.69,-7315.95,-0.08,5350680.5,107.01
1116,Entry short,2025-11-13 10:55,NS,25505.75,19,9692185,66403.1,0.69,66404.05,0.69,-7315.95,-0.08,5350680.5,107.01
1117,Exit long,2025-11-17 10:00,n-l-sl,25365.75,17,8651555,-27201.7,-0.31,5949.15,0.07,-33150.85,-0.38,5323477.5,106.47
1117,Entry long,2025-11-17 09:55,NL,25445.75,17,8651555,-27201.7,-0.31,5949.15,0.07,-33150.85,-0.38,5323477.5,106.47
1118,Exit long,2025-11-17 10:00,n-l-sl,25365.75,18,9160470,-28801.8,-0.31,6299.1,0.07,-35100.9,-0.38,5294677,105.89
1118,Entry long,2025-11-17 09:55,NL,25445.75,18,9160470,-28801.8,-0.31,6299.1,0.07,-35100.9,-0.38,5294677,105.89
1119,Exit long,2025-11-17 21:35,a-l-sl,25152.5,51,25666515,-10970.1,-0.04,44367.45,0.17,-10967.55,-0.04,5283704,105.67
1119,Entry long,2025-11-17 20:25,AL,25163.25,51,25666515,-10970.1,-0.04,44367.45,0.17,-10967.55,-0.04,5283704,105.67
1120,Exit long,2025-11-17 21:35,a-l-sl,25152.5,52,26169780,-11185.2,-0.04,45237.4,0.17,-11182.6,-0.04,5272521.5,105.45
1120,Entry long,2025-11-17 20:25,AL,25163.25,52,26169780,-11185.2,-0.04,45237.4,0.17,-11182.6,-0.04,5272521.5,105.45
1121,Exit short,2025-11-18 10:35,n-s-tp1,24744,17,8443900,30938.3,0.37,30939.15,0.37,-8755.85,-0.10,5303459,106.07
1121,Entry short,2025-11-18 10:20,NS,24835,17,8443900,30938.3,0.37,30939.15,0.37,-8755.85,-0.10,5303459,106.07
1122,Exit short,2025-11-18 11:00,n-s-tp2,24653.25,17,8443900,61793.3,0.73,61794.15,0.73,-8755.85,-0.10,5365253,107.31
1122,Entry short,2025-11-18 10:20,NS,24835,17,8443900,61793.3,0.73,61794.15,0.73,-8755.85,-0.10,5365253,107.31
1123,Exit long,2025-11-18 20:40,a-l-sl,24817.5,50,24842250,-24755,-0.10,5747.5,0.02,-25252.5,-0.10,5340495.5,106.81
1123,Entry long,2025-11-18 20:35,AL,24842.25,50,24842250,-24755,-0.10,5747.5,0.02,-25252.5,-0.10,5340495.5,106.81
1124,Exit long,2025-11-18 20:40,a-l-sl,24817.5,51,25339095,-25250.1,-0.10,5862.45,0.02,-25757.55,-0.10,5315248,106.30
1124,Entry long,2025-11-18 20:35,AL,24842.25,51,25339095,-25250.1,-0.10,5862.45,0.02,-25757.55,-0.10,5315248,106.30
1125,Exit long,2025-11-19 10:55,n-l-sl,25001,16,8023920,-23601.6,-0.29,1679.2,0.02,-23600.8,-0.29,5291645.5,105.83
1125,Entry long,2025-11-19 10:50,NL,25074.75,16,8023920,-23601.6,-0.29,1679.2,0.02,-23600.8,-0.29,5291645.5,105.83
1126,Exit long,2025-11-19 10:55,n-l-sl,25001,17,8525415,-25076.7,-0.29,1784.15,0.02,-25075.85,-0.29,5266569.5,105.33
1126,Entry long,2025-11-19 10:50,NL,25074.75,17,8525415,-25076.7,-0.29,1784.15,0.02,-25075.85,-0.29,5266569.5,105.33
1127,Exit long,2025-11-19 22:00,a-l-tp1,25423,50,25392000,30995,0.12,30997.5,0.12,-15752.5,-0.06,5297562,105.95
1127,Entry long,2025-11-19 20:40,AL,25392,50,25392000,30995,0.12,30997.5,0.12,-15752.5,-0.06,5297562,105.95
1128,Exit long,2025-11-19 22:45,a-l-be,25393,51,25899840,1014.9,0.00,52272.45,0.20,-16067.55,-0.06,5298579.5,105.97
1128,Entry long,2025-11-19 20:40,AL,25392,51,25899840,1014.9,0.00,52272.45,0.20,-16067.55,-0.06,5298579.5,105.97
1129,Exit long,2025-11-21 13:15,n-l-sl,24477.75,15,7368000,-24676.5,-0.33,30824.25,0.42,-24675.75,-0.33,5273902.5,105.48
1129,Entry long,2025-11-21 12:20,NL,24560,15,7368000,-24676.5,-0.33,30824.25,0.42,-24675.75,-0.33,5273902.5,105.48
1130,Exit long,2025-11-21 13:15,n-l-sl,24477.75,15,7368000,-24676.5,-0.33,30824.25,0.42,-24675.75,-0.33,5249226.5,104.98
1130,Entry long,2025-11-21 12:20,NL,24560,15,7368000,-24676.5,-0.33,30824.25,0.42,-24675.75,-0.33,5249226.5,104.98
1131,Exit long,2025-11-23 21:45,a-l-tp1,24751,44,21750080,30795.6,0.14,30797.8,0.14,-7702.2,-0.04,5280020,105.60
1131,Entry long,2025-11-23 21:30,AL,24716,44,21750080,30795.6,0.14,30797.8,0.14,-7702.2,-0.04,5280020,105.60
1132,Exit long,2025-11-23 23:10,a-l-be,24717,45,22244400,895.5,0.00,48597.75,0.22,-7877.25,-0.04,5280917.5,105.62
1132,Entry long,2025-11-23 21:30,AL,24716,45,22244400,895.5,0.00,48597.75,0.22,-7877.25,-0.04,5280917.5,105.62
1133,Exit long,2025-11-24 11:25,n-l-tp1,25128.75,14,7006720,29328.6,0.42,29329.3,0.42,-4130.7,-0.06,5310245.5,106.20
1133,Entry long,2025-11-24 10:55,NL,25024,14,7006720,29328.6,0.42,29329.3,0.42,-4130.7,-0.06,5310245.5,106.20
1134,Exit long,2025-11-24 15:50,n-l-tp2,25233.5,15,7507200,62848.5,0.84,62849.25,0.84,-4425.75,-0.06,5373095,107.46
1134,Entry long,2025-11-24 10:55,NL,25024,15,7507200,62848.5,0.84,62849.25,0.84,-4425.75,-0.06,5373095,107.46
1135,Exit short,2025-11-25 01:45,a-s-tp1,25147.5,44,22167200,37395.6,0.17,37397.8,0.17,-14302.2,-0.06,5410488,108.21
1135,Entry short,2025-11-24 21:35,AS,25190,44,22167200,37395.6,0.17,37397.8,0.17,-14302.2,-0.06,5410488,108.21
1136,Exit short,2025-11-25 03:50,a-s-tp2,25112.25,44,22167200,68415.6,0.31,68417.8,0.31,-14302.2,-0.06,5478906,109.58
1136,Entry short,2025-11-24 21:35,AS,25190,44,22167200,68415.6,0.31,68417.8,0.31,-14302.2,-0.06,5478906,109.58
1137,Exit long,2025-11-26 15:50,ny-eod-flat,25554.25,29,14811315,10147.1,0.07,50168.55,0.34,-4931.45,-0.03,5489053,109.78
1137,Entry long,2025-11-26 11:15,NL,25536.75,29,14811315,10147.1,0.07,50168.55,0.34,-4931.45,-0.03,5489053,109.78
1138,Exit short,2025-11-30 23:55,a-s-tp1,25477.75,47,23979870,30780.3,0.13,30782.65,0.13,-6112.35,-0.03,5519831,110.40
1138,Entry short,2025-11-30 22:45,AS,25510.5,47,23979870,30780.3,0.13,30782.65,0.13,-6112.35,-0.03,5519831,110.40
1139,Exit short,2025-12-01 00:35,a-s-tp2,25445.25,48,24490080,62635.2,0.26,62637.6,0.26,-6242.4,-0.03,5582468.5,111.65
1139,Entry short,2025-11-30 22:45,AS,25510.5,48,24490080,62635.2,0.26,62637.6,0.26,-6242.4,-0.03,5582468.5,111.65
1140,Exit long,2025-12-01 12:45,n-l-tp1,25739.5,15,7692525,29323.5,0.38,29324.25,0.38,-21600.75,-0.28,5611791.5,112.24
1140,Entry long,2025-12-01 11:05,NL,25641.75,15,7692525,29323.5,0.38,29324.25,0.38,-21600.75,-0.28,5611791.5,112.24
1141,Exit long,2025-12-01 14:25,n-l-be,25642.75,16,8205360,318.4,0.00,32399.2,0.39,-23040.8,-0.28,5612110.5,112.24
1141,Entry long,2025-12-01 11:05,NL,25641.75,16,8205360,318.4,0.00,32399.2,0.39,-23040.8,-0.28,5612110.5,112.24
1142,Exit short,2025-12-02 01:10,a-s-tp1,25600,49,25119360,31355.1,0.12,31357.55,0.12,-22542.45,-0.09,5643463,112.87
1142,Entry short,2025-12-01 22:50,AS,25632,49,25119360,31355.1,0.12,31357.55,0.12,-22542.45,-0.09,5643463,112.87
1143,Exit short,2025-12-02 01:55,a-s-be,25631,49,25119360,975.1,0.00,49487.55,0.20,-22542.45,-0.09,5644440.5,112.89
1143,Entry short,2025-12-01 22:50,AS,25632,49,25119360,975.1,0.00,49487.55,0.20,-22542.45,-0.09,5644440.5,112.89
1144,Exit long,2025-12-02 10:30,n-l-sl,25799.75,16,8280400,-24481.6,-0.30,5839.2,0.07,-24480.8,-0.30,5619958.5,112.40
1144,Entry long,2025-12-02 10:15,NL,25876.25,16,8280400,-24481.6,-0.30,5839.2,0.07,-24480.8,-0.30,5619958.5,112.40
1145,Exit long,2025-12-02 10:30,n-l-sl,25799.75,16,8280400,-24481.6,-0.30,5839.2,0.07,-24480.8,-0.30,5595477.5,111.91
1145,Entry long,2025-12-02 10:15,NL,25876.25,16,8280400,-24481.6,-0.30,5839.2,0.07,-24480.8,-0.30,5595477.5,111.91
1146,Exit long,2025-12-03 03:20,a-l-sl,25873,50,25898000,-25005,-0.10,27497.5,0.11,-25002.5,-0.10,5570470,111.41
1146,Entry long,2025-12-02 21:30,AL,25898,50,25898000,-25005,-0.10,27497.5,0.11,-25002.5,-0.10,5570470,111.41
1147,Exit long,2025-12-03 03:20,a-l-sl,25873,50,25898000,-25005,-0.10,27497.5,0.11,-25002.5,-0.10,5545467.5,110.91
1147,Entry long,2025-12-02 21:30,AL,25898,50,25898000,-25005,-0.10,27497.5,0.11,-25002.5,-0.10,5545467.5,110.91
1148,Exit long,2025-12-03 15:50,ny-eod-flat,25895.25,33,17056875,33986.7,0.20,58573.35,0.34,-43891.65,-0.26,5579454,111.59
1148,Entry long,2025-12-03 11:45,NL,25843.75,33,17056875,33986.7,0.20,58573.35,0.34,-43891.65,-0.26,5579454,111.59
1149,Exit short,2025-12-04 11:50,n-s-sl,25869,17,8771235,-24226.7,-0.28,4164.15,0.05,-24225.85,-0.28,5555226.5,111.10
1149,Entry short,2025-12-04 11:10,NS,25797.75,17,8771235,-24226.7,-0.28,4164.15,0.05,-24225.85,-0.28,5555226.5,111.10
1150,Exit short,2025-12-04 11:50,n-s-sl,25869,17,8771235,-24226.7,-0.28,4164.15,0.05,-24225.85,-0.28,5531001,110.62
1150,Entry short,2025-12-04 11:10,NS,25797.75,17,8771235,-24226.7,-0.28,4164.15,0.05,-24225.85,-0.28,5531001,110.62
1151,Exit long,2025-12-05 10:55,n-l-sl,25987.5,17,8859465,-23716.7,-0.27,7649.15,0.09,-23715.85,-0.27,5507283,110.15
1151,Entry long,2025-12-05 10:40,NL,26057.25,17,8859465,-23716.7,-0.27,7649.15,0.09,-23715.85,-0.27,5507283,110.15
1152,Exit long,2025-12-05 10:55,n-l-sl,25987.5,18,9380610,-25111.8,-0.27,8099.1,0.09,-25110.9,-0.27,5482172.5,109.64
1152,Entry long,2025-12-05 10:40,NL,26057.25,18,9380610,-25111.8,-0.27,8099.1,0.09,-25110.9,-0.27,5482172.5,109.64
1153,Exit short,2025-12-08 12:00,n-s-tp1,25867.75,18,9346770,34378.2,0.37,34379.1,0.37,-2520.9,-0.03,5516549.5,110.33
1153,Entry short,2025-12-08 10:30,NS,25963.25,18,9346770,34378.2,0.37,34379.1,0.37,-2520.9,-0.03,5516549.5,110.33
1154,Exit short,2025-12-08 15:50,ny-eod-flat,25860,18,9346770,37168.2,0.40,54449.1,0.58,-2520.9,-0.03,5553718.5,111.07
1154,Entry short,2025-12-08 10:30,NS,25963.25,18,9346770,37168.2,0.40,54449.1,0.58,-2520.9,-0.03,5553718.5,111.07
1155,Exit long,2025-12-09 23:30,a-l-tp1,25942.25,59,30580290,31559.1,0.10,31562.05,0.10,-6492.95,-0.02,5585275,111.71
1155,Entry long,2025-12-09 21:25,AL,25915.5,59,30580290,31559.1,0.10,31562.05,0.10,-6492.95,-0.02,5585275,111.71
1156,Exit long,2025-12-10 00:10,a-l-be,25916.5,59,30580290,1174.1,0.00,49262.05,0.16,-6492.95,-0.02,5586452,111.73
1156,Entry long,2025-12-09 21:25,AL,25915.5,59,30580290,1174.1,0.00,49262.05,0.16,-6492.95,-0.02,5586452,111.73
1157,Exit short,2025-12-11 10:10,n-s-sl,25812,20,10299800,-25002,-0.24,0,0.00,-25001,-0.24,5561449,111.23
1157,Entry short,2025-12-11 10:05,NS,25749.5,20,10299800,-25002,-0.24,0,0.00,-25001,-0.24,5561449,111.23
1158,Exit short,2025-12-11 10:10,n-s-sl,25812,20,10299800,-25002,-0.24,0,0.00,-25001,-0.24,5536448,110.73
1158,Entry short,2025-12-11 10:05,NS,25749.5,20,10299800,-25002,-0.24,0,0.00,-25001,-0.24,5536448,110.73
1159,Exit long,2025-12-12 01:25,a-l-tp1,25947.75,59,30587370,30969.1,0.10,30972.05,0.10,-24192.95,-0.08,5567414,111.35
1159,Entry long,2025-12-11 22:20,AL,25921.5,59,30587370,30969.1,0.10,30972.05,0.10,-24192.95,-0.08,5567414,111.35
1160,Exit long,2025-12-12 02:00,a-l-be,25922.5,60,31105800,1194,0.00,35997,0.12,-24603,-0.08,5568611,111.37
1160,Entry long,2025-12-11 22:20,AL,25921.5,60,31105800,1194,0.00,35997,0.12,-24603,-0.08,5568611,111.37
1161,Exit long,2025-12-14 21:30,a-l-tp1,25525,56,28556360,31634.4,0.11,31637.2,0.11,-3362.8,-0.01,5600242.5,112.00
1161,Entry long,2025-12-14 20:40,AL,25496.75,56,28556360,31634.4,0.11,31637.2,0.11,-3362.8,-0.01,5600242.5,112.00
1162,Exit long,2025-12-14 22:10,a-l-be,25497.75,57,29066295,1134.3,0.00,39612.15,0.14,-3422.85,-0.01,5601379.5,112.03
1162,Entry long,2025-12-14 20:40,AL,25496.75,57,29066295,1134.3,0.00,39612.15,0.14,-3422.85,-0.01,5601379.5,112.03
1163,Exit short,2025-12-15 11:35,n-s-tp1,25392.5,18,9171090,29788.2,0.32,29789.1,0.32,-13950.9,-0.15,5631167,112.62
1163,Entry short,2025-12-15 11:15,NS,25475.25,18,9171090,29788.2,0.32,29789.1,0.32,-13950.9,-0.15,5631167,112.62
1164,Exit short,2025-12-15 15:50,ny-eod-flat,25337,19,9680595,52533.1,0.54,56144.05,0.58,-14725.95,-0.15,5683701,113.67
1164,Entry short,2025-12-15 11:15,NS,25475.25,19,9680595,52533.1,0.54,56144.05,0.58,-14725.95,-0.15,5683701,113.67
1165,Exit short,2025-12-17 23:30,a-s-sl,24971.25,56,27942600,-25205.6,-0.09,13717.2,0.05,-25202.8,-0.09,5658492.5,113.17
1165,Entry short,2025-12-17 22:55,AS,24948.75,56,27942600,-25205.6,-0.09,13717.2,0.05,-25202.8,-0.09,5658492.5,113.17
1166,Exit short,2025-12-17 23:30,a-s-sl,24971.25,56,27942600,-25205.6,-0.09,13717.2,0.05,-25202.8,-0.09,5633290,112.67
1166,Entry short,2025-12-17 22:55,AS,24948.75,56,27942600,-25205.6,-0.09,13717.2,0.05,-25202.8,-0.09,5633290,112.67
1167,Exit long,2025-12-18 21:30,a-l-tp1,25283.75,55,27781050,31069.5,0.11,31072.25,0.11,-827.75,0.00,5664356.5,113.29
1167,Entry long,2025-12-18 21:05,AL,25255.5,55,27781050,31069.5,0.11,31072.25,0.11,-827.75,0.00,5664356.5,113.29
1168,Exit long,2025-12-18 21:55,a-l-be,25256.5,56,28286160,1114.4,0.00,34997.2,0.12,-842.8,0.00,5665473.5,113.31
1168,Entry long,2025-12-18 21:05,AL,25255.5,56,28286160,1114.4,0.00,34997.2,0.12,-842.8,0.00,5665473.5,113.31
1169,Exit long,2025-12-19 15:50,ny-eod-flat,25582,37,18918100,12576.3,0.07,24048.15,0.13,-15726.85,-0.08,5678050,113.56
1169,Entry long,2025-12-19 12:30,NL,25565,37,18918100,12576.3,0.07,24048.15,0.13,-15726.85,-0.08,5678050,113.56
1170,Exit long,2025-12-23 15:50,ny-eod-flat,25808.5,38,19570760,43696.2,0.22,51678.1,0.26,-191.9,0.00,5721746,114.43
1170,Entry long,2025-12-23 12:50,NL,25751,38,19570760,43696.2,0.22,51678.1,0.26,-191.9,0.00,5721746,114.43
1171,Exit short,2025-12-24 06:45,asia-eod-flat,25790.5,121,62437815,24792.9,0.04,56258.95,0.09,-15131.05,-0.02,5746539,114.93
1171,Entry short,2025-12-23 21:50,AS,25800.75,121,62437815,24792.9,0.04,56258.95,0.09,-15131.05,-0.02,5746539,114.93
1172,Exit long,2025-12-24 12:50,ny-eod-flat,25878,40,20692200,10196,0.05,18198,0.09,-1002,0.00,5756735,115.13
1172,Entry long,2025-12-24 12:15,NL,25865.25,40,20692200,10196,0.05,18198,0.09,-1002,0.00,5756735,115.13
1173,Exit short,2025-12-26 02:00,a-s-tp1,25867.5,63,32624235,31178.7,0.10,31181.85,0.10,-13548.15,-0.04,5787910.5,115.76
1173,Entry short,2025-12-25 20:50,AS,25892.25,63,32624235,31178.7,0.10,31181.85,0.10,-13548.15,-0.04,5787910.5,115.76
1174,Exit short,2025-12-26 05:00,a-s-be,25891.25,64,33142080,1273.6,0.00,62716.8,0.19,-13763.2,-0.04,5789187.5,115.78
